feature,coef
y3_t0 y4_t2 y2_t3,-0.45566312111725266
y3_t1 y4_t2 y2_t3,-0.45566312111725266
y3_t1 y2_t3 y4_t3,-0.45566312111725266
y3_t0 y2_t3 y4_t3,-0.45566312111725266
y3_t1 y2_t2 y4_t2,-0.45566312111725266
y1_t1 y3_t1,-0.4373217787952286
y1_t0 y3_t1,-0.4373217787952286
y1_t0 y3_t0,-0.4373217787952286
y3_t0 y1_t1,-0.4373217787952286
y3_t0 y1_t2 y4_t3,0.4336295795321597
y3_t0 y4_t2 y1_t3,0.4336295795321596
y3_t1 y1_t2 y4_t3,0.4336295795321596
y3_t1 y4_t2 y1_t3,0.4336295795321596
y3_t1 y1_t3 y4_t3,0.4336295795321596
y3_t0 y1_t3 y4_t3,0.4336295795321596
y3_t0 y1_t2 y4_t2,0.4336295795321596
y3_t1 y1_t2 y4_t2,0.4336295795321596
y4_t2 y3_t3 y4_t3,-0.4294380733883325
y4_t2^2 y3_t3,-0.4294380733883325
y3_t3 y4_t3^2,-0.4294380733883323
y3_t2 y4_t2^2,-0.4294380733883323
y3_t2 y4_t3^2,-0.4294380733883323
y3_t2 y4_t2 y4_t3,-0.4294380733883323
y2_t1 y3_t2,0.41603617145817867
y2_t1 y3_t3,0.41603617145817867
y2_t0 y3_t2,0.41603617145817867
y2_t0 y3_t3,0.41603617145817867
y3_t0 y4_t1 y4_t3,0.4137977857667001
y3_t1 y4_t1 y4_t3,0.4137977857667001
y3_t0 y4_t0 y4_t3,0.4137977857667001
y3_t0 y4_t0 y4_t2,0.4137977857667001
y3_t1 y4_t1 y4_t2,0.4137977857667001
y3_t0 y4_t1 y4_t2,0.4137977857667001
y4_t0 y3_t1 y4_t2,0.41379778576669923
y4_t0 y3_t1 y4_t3,0.41379778576669923
y4_t0 y3_t3,0.3982731217343285
y4_t1 y3_t3,0.3982731217343285
y4_t0 y3_t2,0.3982731217343285
y4_t1 y3_t2,0.3982731217343285
y2_t1 y3_t1 y3_t2,0.3970948389894815
y2_t0 y3_t1 y3_t2,0.3970948389894815
y3_t0 y2_t1 y3_t3,0.3970948389894815
y3_t0 y2_t1 y3_t2,0.3970948389894815
y2_t0 y3_t1 y3_t3,0.3970948389894815
y2_t1 y3_t1 y3_t3,0.3970948389894815
y2_t0 y3_t0 y3_t2,0.3970948389894815
y2_t0 y3_t0 y3_t3,0.3970948389894815
y2_t2 y4_t2^2,0.3910996606711493
y4_t2^2 y2_t3,0.3910996606711493
y2_t2 y4_t3^2,0.3910996606711493
y2_t3 y4_t3^2,0.3910996606711493
y4_t2 y2_t3 y4_t3,0.3910996606711493
y2_t2 y4_t2 y4_t3,0.3910996606711493
y3_t1^2 y4_t3,0.3875429633080696
y3_t0 y3_t1 y4_t3,0.3875429633080696
y3_t0^2 y4_t2,0.3875429633080696
y3_t0 y3_t1 y4_t2,0.3875429633080696
y3_t1^2 y4_t2,0.3875429633080696
y3_t0^2 y4_t3,0.3875429633080696
y4_t1 y2_t3^2,-0.3766799247338531
y4_t1 y2_t2^2,-0.3766799247338531
y4_t0 y2_t2 y2_t3,-0.3766799247338531
y4_t1 y2_t2 y2_t3,-0.3766799247338531
y4_t0 y2_t2^2,-0.3766799247338531
y4_t0 y2_t3^2,-0.3766799247338531
y4_t0 y2_t2 y4_t2,0.3622172092174828
y4_t1 y2_t2 y4_t2,0.3622172092174828
y4_t0 y2_t2 y4_t3,0.3622172092174828
y4_t1 y4_t2 y2_t3,0.3622172092174828
y4_t1 y2_t3 y4_t3,0.3622172092174828
y4_t0 y2_t3 y4_t3,0.3622172092174828
y4_t0 y4_t2 y2_t3,0.3622172092174828
y4_t1 y2_t2 y4_t3,0.3622172092174828
y4_t0 y4_t1 y2_t3,-0.3559848995959622
y4_t0^2 y2_t2,-0.35598489959596136
y4_t0^2 y2_t3,-0.35598489959596136
y4_t0 y4_t1 y2_t2,-0.35598489959596136
y4_t1^2 y2_t2,-0.35598489959596136
y4_t1^2 y2_t3,-0.35598489959596136
y4_t0 y1_t1 y2_t1,0.351441337871568
y1_t0 y2_t1 y4_t1,0.351441337871568
y1_t1 y2_t1 y4_t1,0.351441337871568
y1_t0 y2_t0 y4_t0,0.351441337871568
y1_t0 y2_t0 y4_t1,0.351441337871568
y1_t0 y4_t0 y2_t1,0.351441337871568
y2_t0 y1_t1 y4_t1,0.3514413378715679
y2_t0 y4_t0 y1_t1,0.3514413378715679
y2_t0 y4_t1,-0.3464568690220623
y2_t0 y4_t0,-0.3464568690220623
y4_t0 y2_t1,-0.3464568690220623
y2_t1 y4_t1,-0.3464568690220623
y3_t0 y4_t0 y2_t3,0.3203074330740041
y3_t0 y4_t0 y2_t2,0.3203074330740041
y3_t1 y4_t1 y2_t3,0.3203074330740041
y3_t1 y4_t1 y2_t2,0.3203074330740041
y3_t0 y4_t1 y2_t2,0.3203074330740041
y3_t0 y4_t1 y2_t3,0.3203074330740041
y4_t0 y3_t1 y2_t2,0.32030743307400406
y4_t0 y3_t1 y2_t3,0.32030743307400406
y1_t1 y2_t1 y4_t2,0.31772381685685486
y1_t0 y2_t1 y4_t3,0.31772381685685486
y1_t1 y2_t1 y4_t3,0.31772381685685486
y1_t0 y2_t0 y4_t3,0.31772381685685486
y1_t0 y2_t1 y4_t2,0.31772381685685486
y1_t0 y2_t0 y4_t2,0.31772381685685486
y2_t0 y1_t1 y4_t3,0.31772381685685475
y2_t0 y1_t1 y4_t2,0.31772381685685475
y2_t0 y2_t1,0.28719366366904886
y2_t1^2,0.28719366366904886
y2_t0^2,0.28719366366904886
y4_t0 y2_t2 y3_t2,0.284769859563032
y4_t1 y3_t2 y2_t3,0.284769859563032
y4_t0 y2_t3 y3_t3,0.284769859563032
y4_t1 y2_t3 y3_t3,0.284769859563032
y4_t0 y3_t2 y2_t3,0.284769859563032
y4_t0 y2_t2 y3_t3,0.284769859563032
y4_t1 y2_t2 y3_t3,0.284769859563032
y4_t1 y2_t2 y3_t2,0.284769859563032
y3_t1 y2_t2^2,0.2752556317428453
y3_t1 y2_t2 y2_t3,0.2752556317428453
y3_t0 y2_t3^2,0.2752556317428453
y3_t1 y2_t3^2,0.2752556317428453
y3_t0 y2_t2^2,0.2752556317428453
y3_t0 y2_t2 y2_t3,0.2752556317428453
y4_t2 y4_t3^2,-0.2731657866607815
y4_t2^2 y4_t3,-0.2731657866607815
y4_t2^3,-0.2731657866607815
y4_t3^3,-0.2731657866607815
y2_t0 y1_t1 y2_t1,-0.26224319492397175
y2_t0^2 y1_t1,-0.26224319492397175
y1_t0 y2_t0^2,-0.2622431949239716
y1_t0 y2_t0 y2_t1,-0.2622431949239716
y1_t0 y2_t1^2,-0.2622431949239716
y1_t1 y2_t1^2,-0.2622431949239716
y1_t0^2 y1_t2,-0.2489921205740746
y1_t0^2 y1_t3,-0.24899212057407155
y1_t0 y1_t1 y1_t2,-0.24899212057407155
y1_t0 y1_t1 y1_t3,-0.24899212057407155
y1_t1^2 y1_t3,-0.24899212057407155
y1_t1^2 y1_t2,-0.24899212057407155
y4_t1 y1_t3 y4_t3,-0.23719982037966167
y4_t1 y1_t2 y4_t3,-0.23719982037966167
y4_t0 y4_t2 y1_t3,-0.23719982037966167
y4_t1 y4_t2 y1_t3,-0.23719982037966167
y4_t1 y1_t2 y4_t2,-0.23719982037966167
y4_t0 y1_t2 y4_t2,-0.23719982037966167
y4_t0 y1_t2 y4_t3,-0.23719982037966167
y4_t0 y1_t3 y4_t3,-0.23719982037966167
y1_t0 y1_t1 y2_t2,-0.23564873588624982
y1_t0 y1_t1 y2_t3,-0.23564873588624982
y1_t0^2 y2_t3,-0.23564873588624982
y1_t1^2 y2_t2,-0.23564873588624982
y1_t0^2 y2_t2,-0.23564873588624982
y1_t1^2 y2_t3,-0.23564873588624982
y2_t0 y2_t3 y3_t3,-0.2334730331115018
y2_t1 y2_t3 y3_t3,-0.23347303311149836
y2_t1 y2_t2 y3_t2,-0.23347303311149836
y2_t0 y3_t2 y2_t3,-0.23347303311149836
y2_t0 y2_t2 y3_t3,-0.23347303311149836
y2_t0 y2_t2 y3_t2,-0.23347303311149836
y2_t1 y3_t2 y2_t3,-0.23347303311149836
y2_t1 y2_t2 y3_t3,-0.23347303311149836
y2_t0 y4_t0 y2_t2,0.22204230079313858
y2_t0 y4_t1 y2_t3,0.22204230079313858
y2_t0 y4_t0 y2_t3,0.22204230079313858
y2_t0 y4_t1 y2_t2,0.22204230079313858
y2_t1 y4_t1 y2_t2,0.22204230079313858
y2_t1 y4_t1 y2_t3,0.22204230079313858
y4_t0 y2_t1 y2_t2,0.22204230079313855
y4_t0 y2_t1 y2_t3,0.22204230079313855
y3_t1 y4_t3,-0.21383179776272482
y3_t0 y4_t2,-0.21383179776272482
y3_t1 y4_t2,-0.21383179776272482
y3_t0 y4_t3,-0.21383179776272482
y2_t1^2 y1_t2,-0.21021147499758946
y2_t0^2 y1_t3,-0.21021147499758946
y2_t1^2 y1_t3,-0.21021147499758946
y2_t0^2 y1_t2,-0.21021147499758946
y2_t0 y2_t1 y1_t3,-0.21021147499758946
y2_t0 y2_t1 y1_t2,-0.21021147499758946
y2_t0 y3_t1 y2_t3,0.20370924873415952
y2_t0 y3_t0 y2_t2,0.20370924873415952
y2_t0 y3_t0 y2_t3,0.20370924873415952
y2_t0 y3_t1 y2_t2,0.20370924873415952
y2_t1 y3_t1 y2_t2,0.20370924873415952
y2_t1 y3_t1 y2_t3,0.20370924873415952
y3_t0 y2_t1 y2_t3,0.20370924873415808
y3_t0 y2_t1 y2_t2,0.20370924873415808
y3_t0 y1_t1 y2_t3,-0.2019411903536994
y3_t0 y1_t1 y2_t2,-0.2019411903536994
y1_t1 y3_t1 y2_t2,-0.20194119035369923
y1_t0 y3_t0 y2_t2,-0.20194119035369923
y1_t1 y3_t1 y2_t3,-0.20194119035369923
y1_t0 y3_t0 y2_t3,-0.20194119035369923
y1_t0 y3_t1 y2_t3,-0.20194119035369923
y1_t0 y3_t1 y2_t2,-0.20194119035369923
y3_t1 y2_t2 y3_t2,0.19295980112422972
y3_t0 y2_t3 y3_t3,0.19295980112422972
y3_t1 y3_t2 y2_t3,0.19295980112422972
y3_t1 y2_t2 y3_t3,0.19295980112422972
y3_t0 y3_t2 y2_t3,0.19295980112422972
y3_t0 y2_t2 y3_t3,0.19295980112422972
y3_t1 y2_t3 y3_t3,0.19295980112422972
y3_t0 y2_t2 y3_t2,0.19295980112422972
y2_t0 y3_t1 y4_t2,0.18368186292759936
y3_t0 y2_t1 y4_t2,0.18368186292759936
y3_t0 y2_t1 y4_t3,0.18368186292759936
y2_t0 y3_t0 y4_t3,0.18368186292759936
y2_t1 y3_t1 y4_t2,0.18368186292759936
y2_t0 y3_t0 y4_t2,0.18368186292759936
y2_t1 y3_t1 y4_t3,0.18368186292759936
y2_t0 y3_t1 y4_t3,0.18368186292759936
y3_t0 y4_t0 y1_t2,0.18299735582264598
y3_t0 y4_t1 y1_t2,0.18299735582264598
y3_t1 y4_t1 y1_t3,0.18299735582264598
y3_t0 y4_t1 y1_t3,0.18299735582264598
y3_t1 y4_t1 y1_t2,0.18299735582264598
y3_t0 y4_t0 y1_t3,0.18299735582264598
y4_t0 y3_t1 y1_t2,0.18299735582264554
y4_t0 y3_t1 y1_t3,0.18299735582264554
y4_t0 y2_t1 y3_t3,-0.16683183195292212
y2_t0 y4_t1 y3_t3,-0.16683183195292212
y2_t0 y4_t0 y3_t3,-0.16683183195292212
y2_t0 y4_t0 y3_t2,-0.16683183195292212
y2_t1 y4_t1 y3_t3,-0.16683183195292212
y2_t0 y4_t1 y3_t2,-0.16683183195292212
y4_t0 y2_t1 y3_t2,-0.16683183195292212
y2_t1 y4_t1 y3_t2,-0.16683183195292212
y4_t0 y3_t1,-0.16347768501016713
y3_t1 y4_t1,-0.16347768501016713
y3_t0 y4_t0,-0.16347768501016713
y3_t0 y4_t1,-0.16347768501016713
y1_t2 y2_t2^2,-0.14375784559135574
y1_t3 y2_t3^2,-0.14375784559135574
y1_t2 y2_t2 y2_t3,-0.14375784559135574
y1_t2 y2_t3^2,-0.14375784559135574
y2_t2 y1_t3 y2_t3,-0.14375784559135477
y2_t2^2 y1_t3,-0.14375784559135477
y3_t1 y4_t3^2,0.1409633199000055
y3_t1 y4_t2^2,0.1409633199000055
y3_t1 y4_t2 y4_t3,0.1409633199000055
y3_t0 y4_t3^2,0.1409633199000055
y3_t0 y4_t2 y4_t3,0.1409633199000055
y3_t0 y4_t2^2,0.1409633199000055
y2_t1^3,0.14016977370230732
y2_t0^2 y2_t1,0.14016977370230732
y2_t0^3,0.14016977370230732
y2_t0 y2_t1^2,0.14016977370230732
y2_t3,0.13907533007267014
y2_t2,0.13907533007267014
y3_t0 y3_t2^2,-0.13703950898958883
y3_t1 y3_t2^2,-0.13703950898958883
y3_t0 y3_t3^2,-0.13703950898958883
y3_t1 y3_t2 y3_t3,-0.13703950898958883
y3_t1 y3_t3^2,-0.13703950898958883
y3_t0 y3_t2 y3_t3,-0.13703950898958883
y1_t0^2 y3_t2,-0.11112824028761445
y1_t0 y1_t1 y3_t2,-0.11112824028761445
y1_t0^2 y3_t3,-0.11112824028761445
y1_t0 y1_t1 y3_t3,-0.11112824028761445
y1_t1^2 y3_t2,-0.11112824028761445
y1_t1^2 y3_t3,-0.11112824028761445
y3_t1 y2_t2 y1_t3,0.10421361055833601
y3_t1 y1_t2 y2_t3,0.10421361055833601
y3_t0 y1_t2 y2_t2,0.10421361055833601
y3_t0 y1_t3 y2_t3,0.10421361055833601
y3_t1 y1_t3 y2_t3,0.10421361055833601
y3_t0 y2_t2 y1_t3,0.10421361055833601
y3_t0 y1_t2 y2_t3,0.10421361055833601
y3_t1 y1_t2 y2_t2,0.10421361055833601
y1_t0^2 y4_t2,0.10387224497049452
y1_t1^2 y4_t3,0.10387224497049452
y1_t0^2 y4_t3,0.10387224497049452
y1_t0 y1_t1 y4_t3,0.10387224497049452
y1_t0 y1_t1 y4_t2,0.10387224497049452
y1_t1^2 y4_t2,0.10387224497049452
y2_t1 y1_t3^2,0.10332905729261163
y2_t1 y1_t2^2,0.10332905729261163
y2_t0 y1_t3^2,0.10332905729261163
y2_t0 y1_t2 y1_t3,0.10332905729261163
y2_t0 y1_t2^2,0.10332905729261163
y2_t1 y1_t2 y1_t3,0.10332905729261163
y3_t0 y1_t1 y1_t2,0.08872097142418595
y3_t0 y1_t1 y1_t3,0.08872097142418595
y1_t0 y3_t1 y1_t3,0.08872097142418522
y1_t1 y3_t1 y1_t2,0.08872097142418522
y1_t0 y3_t0 y1_t2,0.08872097142418522
y1_t0 y3_t0 y1_t3,0.08872097142418522
y1_t0 y3_t1 y1_t2,0.08872097142418522
y1_t1 y3_t1 y1_t3,0.08872097142418522
y3_t0 y3_t1 y3_t2,-0.0869253819321738
y3_t1^2 y3_t3,-0.0869253819321738
y3_t1^2 y3_t2,-0.0869253819321738
y3_t0^2 y3_t3,-0.0869253819321738
y3_t0 y3_t1 y3_t3,-0.0869253819321738
y3_t0^2 y3_t2,-0.0869253819321738
y2_t1 y4_t1 y4_t3,0.07214114762298562
y2_t0 y4_t1 y4_t3,0.07214114762298562
y2_t1 y4_t1 y4_t2,0.07214114762298562
y2_t0 y4_t0 y4_t3,0.07214114762298562
y2_t0 y4_t0 y4_t2,0.07214114762298562
y2_t0 y4_t1 y4_t2,0.07214114762298562
y4_t0 y2_t1 y4_t3,0.07214114762298551
y4_t0 y2_t1 y4_t2,0.07214114762298551
y3_t2 y4_t2,0.06718279697372548
y3_t3 y4_t3,0.06718279697372548
y4_t2 y3_t3,0.06718279697372548
y3_t2 y4_t3,0.06718279697372548
y2_t0 y4_t0 y3_t1,0.06608400137644416
y2_t1 y3_t1 y4_t1,0.06608400137644416
y2_t0 y3_t0 y4_t1,0.06608400137644416
y2_t0 y3_t0 y4_t0,0.06608400137644416
y2_t0 y3_t1 y4_t1,0.06608400137644416
y3_t0 y4_t0 y2_t1,0.06608400137644405
y3_t0 y2_t1 y4_t1,0.06608400137644405
y4_t0 y2_t1 y3_t1,0.06608400137644349
y1_t0 y2_t2 y3_t3,0.06311207203870277
y1_t0 y3_t2 y2_t3,0.06311207203870277
y1_t0 y2_t3 y3_t3,0.06311207203870277
y1_t1 y2_t2 y3_t2,0.06311207203870277
y1_t1 y2_t2 y3_t3,0.06311207203870277
y1_t1 y3_t2 y2_t3,0.06311207203870277
y1_t1 y2_t3 y3_t3,0.06311207203870277
y1_t0 y2_t2 y3_t2,0.06311207203870277
y1_t1 y1_t2^2,0.05727766455331529
y1_t1 y1_t2 y1_t3,0.05727766455331318
y1_t0 y1_t3^2,0.05727766455331318
y1_t0 y1_t2^2,0.05727766455331318
y1_t1 y1_t3^2,0.05727766455331318
y1_t0 y1_t2 y1_t3,0.05727766455331318
y1_t0 y1_t2 y4_t3,-0.04578593572211054
y1_t1 y1_t2 y4_t3,-0.04578593572211054
y1_t1 y4_t2 y1_t3,-0.04578593572211054
y1_t1 y1_t2 y4_t2,-0.04578593572211054
y1_t0 y1_t2 y4_t2,-0.04578593572211054
y1_t1 y1_t3 y4_t3,-0.04578593572211054
y1_t0 y4_t2 y1_t3,-0.04578593572211054
y1_t0 y1_t3 y4_t3,-0.04578593572211054
y2_t0 y2_t2 y2_t3,0.04420605260035071
y2_t1 y2_t2^2,0.04420605260035071
y2_t1 y2_t3^2,0.04420605260035071
y2_t0 y2_t2^2,0.04420605260035071
y2_t0 y2_t3^2,0.04420605260035071
y2_t1 y2_t2 y2_t3,0.04420605260035071
y2_t1 y2_t2,0.04073236712369033
y2_t0 y2_t2,0.04073236712369033
y2_t0 y2_t3,0.04073236712369033
y2_t1 y2_t3,0.04073236712369033
y1_t0^2 y3_t1,0.03922484762060524
y1_t1^2 y3_t1,0.03922484762060524
y1_t0^2 y3_t0,0.03922484762060524
y1_t0 y1_t1 y3_t1,0.03922484762060524
y1_t0 y3_t0 y1_t1,0.03922484762060524
y3_t0 y1_t1^2,0.03922484762060496
y3_t1^3,0.0367663395643687
y3_t0 y3_t1^2,0.0367663395643687
y3_t0^2 y3_t1,0.0367663395643687
y3_t0^3,0.0367663395643687
y2_t0 y3_t1,-0.028485848319308893
y2_t0 y3_t0,-0.028485848319308893
y2_t1 y3_t1,-0.028485848319308893
y3_t0 y2_t1,-0.028485848319308893
y1_t1 y2_t3 y4_t3,-0.022885926745540283
y1_t0 y2_t2 y4_t2,-0.022885926745540283
y1_t1 y4_t2 y2_t3,-0.022885926745540283
y1_t0 y2_t2 y4_t3,-0.022885926745540283
y1_t1 y2_t2 y4_t3,-0.022885926745540283
y1_t1 y2_t2 y4_t2,-0.022885926745540283
y1_t0 y2_t3 y4_t3,-0.022885926745540283
y1_t0 y4_t2 y2_t3,-0.022885926745540283
y2_t0^2 y2_t3,-0.02251925744832861
y2_t0^2 y2_t2,-0.02251925744832861
y2_t1^2 y2_t2,-0.02251925744832861
y2_t1^2 y2_t3,-0.02251925744832861
y2_t0 y2_t1 y2_t3,-0.02251925744832861
y2_t0 y2_t1 y2_t2,-0.02251925744832861
y2_t0 y3_t3 y4_t3,0.01820055941849963
y2_t1 y3_t2 y4_t3,0.01820055941849963
y2_t1 y4_t2 y3_t3,0.01820055941849963
y2_t1 y3_t3 y4_t3,0.01820055941849963
y2_t0 y3_t2 y4_t2,0.01820055941849963
y2_t0 y3_t2 y4_t3,0.01820055941849963
y2_t0 y4_t2 y3_t3,0.01820055941849963
y2_t1 y3_t2 y4_t2,0.01820055941849963
y3_t0^2 y2_t3,-0.007165597565178872
y3_t1^2 y2_t2,-0.007165597565178872
y3_t1^2 y2_t3,-0.007165597565178872
y3_t0 y3_t1 y2_t3,-0.007165597565178872
y3_t0 y3_t1 y2_t2,-0.007165597565178872
y3_t0^2 y2_t2,-0.007165597565178872
y1_t2 y3_t2 y4_t2,0.0033160543588597324
y1_t2 y3_t2 y4_t3,0.0033160543588597324
y1_t2 y4_t2 y3_t3,0.0033160543588597324
y1_t2 y3_t3 y4_t3,0.0033160543588597324
y1_t3 y3_t3 y4_t3,0.0033160543588597324
y3_t2 y1_t3 y4_t3,0.0033160543588595104
y3_t2 y4_t2 y1_t3,0.0033160543588595104
y4_t2 y1_t3 y3_t3,0.0033160543588593994
1,0.0
