,x1__last,x2__last,x3__last,x4__last,x5__last,x6__last,x7__last,x8__last,x1__mean,x2__mean,x3__mean,x4__mean,x5__mean,x6__mean,x7__mean,x8__mean,x1__delta,x2__delta,x3__delta,x4__delta,x5__delta,x6__delta,x7__delta,x8__delta,y1__mean,y2__mean,y3__mean,y4__mean,y1__last,y2__last,y3__last,y4__last,Y
x3__mean,-0.02813652717655983,0.13894219129603924,0.7941545328996461,-0.19128424839647243,0.03297386109227982,0.014570332903236675,0.10489266379006626,0.05388004039747761,0.2733070281408229,0.16062096049979271,1.0,0.0627899268969731,-0.0009913698179323464,-0.04123854669033408,0.05563828488258338,0.24212552495831022,-0.062196844689378965,0.1605480430123269,0.7041386769453047,-0.17181921549718293,-0.04815507377968628,-0.028472139135723558,0.10489266379006655,0.03727609067560503,0.2722390079649697,0.14000656992679328,-0.6558825402622535,-0.23382884780551325,0.5460544524119563,0.21706465466750863,-0.23252050458989487,-0.3431431067468307,0.0988977951145417
x4__mean,-0.08376035248818083,0.10136239815927219,0.16402523131510935,0.43630900949468593,-0.23809544789931744,-0.21849875746455236,-0.5001204163790346,-0.15654235258408317,-0.21322438664383556,0.25376768879430556,0.0627899268969731,1.0,-0.09740473726755777,-0.34955672911735197,-0.5090860899066473,-0.4329518325726873,-0.2466388020358442,0.00947091279346747,0.15960967305716708,0.18838418193363837,-0.22099218911764557,-0.019963639714847353,-0.5001204163790359,-0.05561969036043789,-0.18157207261698893,-0.5203181727070284,-0.1778091052695614,-0.039285834234060735,0.07174207675045877,-0.25127218336300694,-0.20932179977789303,0.36297878593139404,-0.023868199859582218
x5__mean,0.06150176178121647,-0.3286750939169732,-0.1747010952013949,-0.4922098296228745,0.4877136641537847,-0.3646223571878829,-0.11969003635437432,0.16517097528183322,-0.4479210571988354,-0.16576497810797758,-0.0009913698179323464,-0.09740473726755777,1.0,-0.13582521329008596,0.2224434104414571,-0.24975116458860744,0.2919089579868429,-0.3140458928456079,-0.19132222871672022,-0.3445981833704929,0.10939726077527727,-0.3981186376624467,-0.1196900363543743,0.24526830491112828,-0.19751140800894518,-0.16702118108591904,0.31630796414922524,0.3796623253258326,-0.5412634208471808,-0.4382956049588193,0.31222174707780886,0.356466585365247,-0.06775085759296931
x6__mean,-0.12217469326766019,-0.0806695372641228,-0.1696273557765326,-0.40637412018509217,0.019835663548764638,0.38425201146774984,0.3270891674828739,-0.012935120036508435,0.3584955112942227,-0.08689855027059197,-0.04123854669033408,-0.34955672911735197,-0.13582521329008596,1.0,0.13504847777242868,0.42316869963445297,0.07886959545739751,-0.05231370233207611,-0.237264767925121,-0.2376505489389039,0.07712085257457847,0.272385212332375,0.327089167482873,-0.0032449340606596753,0.021301842845579597,0.08780854165306354,0.1458735855860063,-0.033834270008214415,0.045599908084795984,0.04232221127317428,0.19563411223016047,0.13243793128268994,0.2613635561409559
x7__mean,0.11188499371646289,-0.1149443094459173,-0.05957857354625647,-0.17615603963396217,0.11767461059029939,0.003911301386301885,0.8281843516778243,0.15902320215606128,0.3525342738889497,-0.2695025976769407,0.05563828488258338,-0.5090860899066473,0.2224434104414571,0.13504847777242868,1.0,0.5682258658050805,-0.26014680700817133,-0.02028140510261946,-0.10432807820151303,0.07770529862418327,0.07414227670501085,-0.0014264085305574793,0.8281843516778242,0.10346151374943371,-0.011950456932481042,0.3272523662888987,0.0940270495482097,-0.020588399439927837,-0.043587919220113056,0.17414037121021483,0.24527794433867595,-0.21117296041699124,-0.0790365882872706
x8__mean,-0.06936463416901649,0.08743913099375598,0.18732500191944523,-0.17489363446089626,-0.12045862471495028,0.20720202159498669,0.8968756021228793,0.1248550248569935,0.8043602099366245,-0.1941304064649901,0.24212552495831022,-0.4329518325726873,-0.24975116458860744,0.42316869963445297,0.5682258658050805,1.0,-0.2554734880826955,0.19653322040914098,0.13322663388464617,-0.0869010578724109,0.08315348709146168,0.24203198064457163,0.8968756021228792,-0.00042375306148417964,0.3092976553177654,0.5362055885527526,-0.2657033755131276,-0.11245551865638038,0.3529129767533331,0.4691563370836097,-0.1138565756669353,-0.5199989721707842,0.00483687428291541
x1__delta,-0.06161934864532824,0.05099057969402094,0.008994120669588513,-0.4153459249313934,0.26211159423468605,0.21102881112867178,-0.2928489800562689,-0.36656105769796626,-0.2063654317345833,0.1552031155781522,-0.062196844689378965,-0.2466388020358442,0.2919089579868429,0.07886959545739751,-0.26014680700817133,-0.2554734880826955,1.0,0.03673784428642023,0.10606733633747585,-0.4834302199628445,0.11461773230014029,0.17528084820074197,-0.29284898005626886,-0.35156830825941976,-0.15056524277090919,-0.013476394713201723,-0.05620566590665014,0.09646363609362521,-0.06224669893407907,-0.08443260772007441,-0.12216197511845832,0.008169085595356135,0.23861352901333663
x2__delta,-0.12577723859147208,0.9567538469052725,0.3484357080914575,0.18740765078754018,0.38091268564651315,0.7190789954910513,0.21376441451913614,-0.2827083630744216,0.37790661857095287,0.5067457191716678,0.1605480430123269,0.00947091279346747,-0.3140458928456079,-0.05231370233207611,-0.02028140510261946,0.19653322040914098,0.03673784428642023,1.0,0.3699102838696608,0.16313554018796914,0.5778131990396135,0.6312983239445874,0.21376441451913633,-0.30693398109423664,-0.046380481857829996,0.09234593070639083,-0.4412582694518304,-0.444588597322885,0.3720176621681867,0.20099629255329723,-0.5083205567112284,-0.6032567204973796,0.1897791518265528
x3__delta,0.023886903911682397,0.369795920044075,0.9739842201312281,-0.006708084207904025,0.06960738252489573,0.16798713087126538,-0.014625594353432787,-0.06620959478895468,0.3312030952152755,0.322899397644394,0.7041386769453047,0.15960967305716708,-0.19132222871672022,-0.237264767925121,-0.10432807820151303,0.13322663388464617,0.10606733633747585,0.3699102838696608,1.0,-0.13181980407637986,0.10893026245375118,0.13329488231354553,-0.014625594353432712,-0.10984489521773112,0.37061950940504607,0.2152571260528705,-0.6993363291976396,-0.10294971163522448,0.6898880976499083,0.34446615703897443,-0.4771969946294482,-0.3841972621111252,0.08295553807853126
x4__delta,0.08553929322847481,0.13549914425888285,-0.09076875687722039,0.8637779312553296,-0.18699649547559408,-0.049724025027608844,0.011991619991718128,0.34238671019960043,-0.10748425291059419,-0.17188924716572082,-0.17181921549718293,0.18838418193363837,-0.3445981833704929,-0.2376505489389039,0.07770529862418327,-0.0869010578724109,-0.4834302199628445,0.16313554018796914,-0.13181980407637986,1.0,-0.023746506450466935,-0.062257686364520046,0.011991619991718277,0.29799255599024693,-0.19680107151375859,0.03403190823364397,-0.04410022642934045,-0.3083269852410648,0.09425399379833495,0.17480725138046613,-0.07414350198575845,-0.3411573133782119,-0.3421436530801712
x5__delta,0.2581506706586557,0.5903412582409112,0.12962105060694254,-0.14072781133745704,0.8726121181338576,0.48822228122491573,0.08390933508748885,0.040465478037335266,-0.023620697009665167,0.2110418972230906,-0.04815507377968628,-0.22099218911764557,0.10939726077527727,0.07712085257457847,0.07414227670501085,0.08315348709146168,0.11461773230014029,0.5778131990396135,0.10893026245375118,-0.023746506450466935,1.0,0.3409474497398429,0.08390933508748893,0.007723654094438584,-0.1704922186254934,0.032132996343272394,0.009800463872084846,-0.049014756262716105,-0.13545949425066048,-0.025226358316451657,-0.25067522555502614,-0.37957173205037253,-0.028395394587537707
x6__delta,-0.14024515219810602,0.6300365620858327,0.14217497121518805,0.021876102596312053,0.17442654557782003,0.8904933210195525,0.24850724308101146,-0.41173153952815345,0.4729929633127977,0.3683858447148328,-0.028472139135723558,-0.019963639714847353,-0.3981186376624467,0.272385212332375,-0.0014264085305574793,0.24203198064457163,0.17528084820074197,0.6312983239445874,0.13329488231354553,-0.062257686364520046,0.3409474497398429,1.0,0.24850724308101144,-0.4384295008910072,-0.23206553989404927,0.038360025573060466,-0.19113968585235483,-0.21874789785308624,0.2536947692362678,0.200049084207429,-0.35427608539775024,-0.2760784665396798,0.2192664201138507
x7__delta,0.0030338786746751715,0.10347532700375774,0.025891782196955624,-0.15347146188691435,-0.05165987405797872,0.21838887479565383,1.0,0.07442102093224336,0.7253790973946795,-0.1619699182761,0.10489266379006655,-0.5001204163790359,-0.1196900363543743,0.327089167482873,0.8281843516778242,0.8968756021228792,-0.29284898005626886,0.21376441451913633,-0.014625594353432712,0.011991619991718277,0.08390933508748893,0.24850724308101144,1.0,-0.03119469604297365,0.15065937548451636,0.4557495602794413,-0.1194832632048893,-0.16467922323106038,0.21040615376982763,0.37087528571448913,0.03443261600133434,-0.4557889375522115,0.03659259236871746
x8__delta,0.07510210493562107,-0.28764877168862973,-0.029670334360140476,0.08968219867514672,0.04279512350992681,-0.2856262908033361,-0.03119469604297365,0.9508516290251892,-0.21619442817042622,-0.46172998836017837,0.03727609067560503,-0.05561969036043789,0.24526830491112828,-0.0032449340606596753,0.10346151374943371,-0.00042375306148417964,-0.35156830825941976,-0.30693398109423664,-0.10984489521773112,0.29799255599024693,0.007723654094438584,-0.4384295008910072,-0.03119469604297365,1.0,-0.10007927104201972,-0.07510045273356554,0.1250699471427092,0.0875191771725952,-0.178270401438014,-0.14724895697571777,0.25862055646459786,0.10566534517961547,-0.5139933160534459
y1__mean,-0.030929932249359787,-0.13561877483725016,0.31926733394124,-0.07912531900342355,-0.25735363771041025,-0.15157248327963643,0.15065937548451636,0.007555352431514503,0.24667646659033005,-0.12958410140600668,0.2722390079649697,-0.18157207261698893,-0.19751140800894518,0.021301842845579597,-0.011950456932481042,0.3092976553177654,-0.15056524277090919,-0.046380481857829996,0.37061950940504607,-0.19680107151375859,-0.1704922186254934,-0.23206553989404927,0.15065937548451636,-0.10007927104201972,1.0,0.614662690932437,-0.20101596951742037,0.1912654541759573,0.4827314659225007,0.4952612594623163,-0.19725476731984776,0.06872124238922635,0.17779523937752673
y2__mean,-0.06389707031187301,-0.055332195880402106,0.20491803446145573,0.012205419034906,-0.059991113643312506,0.0883040908799958,0.4557495602794413,0.10614172745519193,0.3454873228131355,-0.2933588653112997,0.14000656992679328,-0.5203181727070284,-0.16702118108591904,0.08780854165306354,0.3272523662888987,0.5362055885527526,-0.013476394713201723,0.09234593070639083,0.2152571260528705,0.03403190823364397,0.032132996343272394,0.038360025573060466,0.4557495602794413,-0.07510045273356554,0.614662690932437,1.0,-0.30720109384223065,-0.11135773523992738,0.5329444919607981,0.8327908557629804,-0.3277580050169334,-0.42771192155181,0.052485378797462796
y3__mean,0.14625389891937143,-0.41289235103306887,-0.7296232587171355,-0.15948815619660234,0.14616705202585475,-0.19220013092721613,-0.1194832632048893,0.07052454318499284,-0.29630722065651194,-0.2436984964100546,-0.6558825402622535,-0.1778091052695614,0.31630796414922524,0.1458735855860063,0.0940270495482097,-0.2657033755131276,-0.05620566590665014,-0.4412582694518304,-0.6993363291976396,-0.04410022642934045,0.009800463872084846,-0.19113968585235483,-0.1194832632048893,0.1250699471427092,-0.20101596951742037,-0.30720109384223065,1.0,0.5909143820834247,-0.8097523383105791,-0.5045757620072436,0.7163639489338994,0.7597919531013606,0.026008978615498373
y4__mean,0.21332446185576762,-0.44338095595562177,-0.16329471358240139,-0.2270642372563102,0.10487609297635964,-0.29349488398869955,-0.16467922323106038,0.06270027562850869,-0.13962317674813082,-0.30692148243989437,-0.23382884780551325,-0.039285834234060735,0.3796623253258326,-0.033834270008214415,-0.020588399439927837,-0.11245551865638038,0.09646363609362521,-0.444588597322885,-0.10294971163522448,-0.3083269852410648,-0.049014756262716105,-0.21874789785308624,-0.16467922323106038,0.0875191771725952,0.1912654541759573,-0.11135773523992738,0.5909143820834247,1.0,-0.4247305149355419,-0.26372148904279985,0.33080246822351844,0.6553367820716767,-0.015411143219550267
y1__last,-0.14464885755875037,0.33485062549896455,0.684462475033175,0.19699483238575788,-0.29293371739224816,0.27233502248633523,0.21040615376982763,-0.1038377052363217,0.4509537392591674,0.1846044655234617,0.5460544524119563,0.07174207675045877,-0.5412634208471808,0.045599908084795984,-0.043587919220113056,0.3529129767533331,-0.06224669893407907,0.3720176621681867,0.6898880976499083,0.09425399379833495,-0.13545949425066048,0.2536947692362678,0.21040615376982763,-0.178270401438014,0.4827314659225007,0.5329444919607981,-0.8097523383105791,-0.4247305149355419,1.0,0.7476588997662446,-0.6424803857600969,-0.44808846278571846,0.14290542822271715
y2__last,-0.06353844153750994,0.12233588429935616,0.3358471161710918,0.21772042920824589,-0.1920735034989569,0.20840907135544565,0.37087528571448913,0.00524653088374932,0.34094465995128387,-0.11993556860577569,0.21706465466750863,-0.25127218336300694,-0.4382956049588193,0.04232221127317428,0.17414037121021483,0.4691563370836097,-0.08443260772007441,0.20099629255329723,0.34446615703897443,0.17480725138046613,-0.025226358316451657,0.200049084207429,0.37087528571448913,-0.14724895697571777,0.4952612594623163,0.8327908557629804,-0.5045757620072436,-0.26372148904279985,0.7476588997662446,1.0,-0.527498870440099,-0.4632732124811302,0.11467985971928749
y3__last,0.17418550135731845,-0.5364836888368771,-0.46748476464687644,-0.23192049105352627,-0.06917551363126921,-0.29257874615147944,0.03443261600133434,0.15751762220126272,-0.05122879866919869,-0.34667588890505435,-0.23252050458989487,-0.20932179977789303,0.31222174707780886,0.19563411223016047,0.24527794433867595,-0.1138565756669353,-0.12216197511845832,-0.5083205567112284,-0.4771969946294482,-0.07414350198575845,-0.25067522555502614,-0.35427608539775024,0.03443261600133434,0.25862055646459786,-0.19725476731984776,-0.3277580050169334,0.7163639489338994,0.33080246822351844,-0.6424803857600969,-0.527498870440099,1.0,0.6594429785163661,0.10643581727428005
y4__last,0.30888637025117305,-0.5590453949175809,-0.3749812985964786,-0.23521199304553878,-0.09178305150001669,-0.278098888353638,-0.4557889375522115,-0.09807343923677694,-0.410079030979834,-0.3191927544455524,-0.3431431067468307,0.36297878593139404,0.356466585365247,0.13243793128268994,-0.21117296041699124,-0.5199989721707842,0.008169085595356135,-0.6032567204973796,-0.3841972621111252,-0.3411573133782119,-0.37957173205037253,-0.2760784665396798,-0.4557889375522115,0.10566534517961547,0.06872124238922635,-0.42771192155181,0.7597919531013606,0.6553367820716767,-0.44808846278571846,-0.4632732124811302,0.6594429785163661,1.0,0.2309910584815277
Y,-0.008534422062516303,0.15954207256196917,0.005338961726457259,-0.23600188853191514,0.012591697312471771,0.2626333514448681,0.03659259236871746,-0.49181732159809655,0.26999052026223586,0.2373418595412554,0.0988977951145417,-0.023868199859582218,-0.06775085759296931,0.2613635561409559,-0.0790365882872706,0.00483687428291541,0.23861352901333663,0.1897791518265528,0.08295553807853126,-0.3421436530801712,-0.028395394587537707,0.2192664201138507,0.03659259236871746,-0.5139933160534459,0.17779523937752673,0.052485378797462796,0.026008978615498373,-0.015411143219550267,0.14290542822271715,0.11467985971928749,0.10643581727428005,0.2309910584815277,1.0
